distance_m,weight_t,length_m,width_m,footprint_m2,turns,hour,congestion,true_min
813.7275583957367,506.588134784028,24.47,23.03,563.4,0,10,2,5.518814906610346
315.2975786823576,294.53109348359305,7.19,20.18,145.1,3,6,1,4.404278707280105
1176.7524283372095,584.5958075025137,14.24,21.17,301.4,3,6,0,9.299808872658291
189.84940634184431,396.0986903706667,34.71,8.75,303.5,4,13,0,4.580651658292276
1008.7276781474935,527.985477229678,15.86,10.96,173.8,4,15,1,10.120325171731753
745.3875053853303,170.25247887749052,6.8,19.12,130.1,5,7,3,7.958616022492296
354.2373168569618,308.7095223509902,14.18,20.1,284.9,3,10,5,5.430911660435897
915.1560007395358,46.938811613166976,32.85,20.38,669.5,5,15,3,10.08519465666396
174.61860315832058,35.06171016187584,21.26,19.28,409.9,1,17,0,1.8623997781673947
947.3479745826371,432.1083359354948,9.35,8.1,75.7,2,15,2,8.914837262531293
740.7834489121751,97.4273648053924,14.57,9.36,136.3,4,14,3,8.517524820475327
204.04035660396977,342.250695153166,38.28,23.72,908.2,5,15,1,5.807432861932882
169.04623066345465,426.72426485971135,18.98,15.18,288.2,0,9,1,1.199657085675089
920.936693448838,48.37371415089438,19.34,19.6,379.0,2,6,3,6.298299567797234
408.08821528429763,285.78259751303875,8.66,16.18,140.2,4,13,4,6.504654895365364
1076.018072859279,419.96660408192866,14.27,23.34,333.0,0,13,3,8.261965371158187
933.5217835537971,537.1466630772645,33.14,22.11,732.9,2,16,0,7.948182480780066
861.973074083842,200.56115734294417,32.09,8.75,280.8,3,9,0,7.486148221994457
392.03877894946504,585.3034219200682,19.11,22.46,429.4,0,17,0,3.445040668207981
874.017861304212,511.3886548060275,36.07,9.6,346.3,5,12,3,8.364585691248783
1141.925406656614,400.861991086657,17.07,12.7,216.8,2,11,1,9.645940523581752
182.5470144950372,253.39753913029477,34.98,21.73,760.0,4,18,2,4.823576052260694
445.302159043994,435.33291443371417,4.17,10.13,42.2,2,13,0,4.711923591301696
342.83293731698546,495.2301633701014,15.85,9.4,148.9,2,7,0,3.915201283541364
520.4401505287467,202.88092868533766,34.64,17.71,613.4,5,9,2,8.35919064265111
911.41257343642,595.9131369970067,36.35,24.99,908.5,5,13,2,12.611853164722536
611.1516911964329,547.9130407601442,30.99,5.88,182.3,3,8,2,8.209733574848935
719.2182788546759,306.73582099546593,27.79,18.42,511.9,2,8,0,6.843191759339578
431.85347464774344,442.01305199197526,33.17,14.59,484.1,4,9,0,6.635771726761403
238.2439791375526,328.6850699327057,29.18,12.03,351.1,4,12,1,4.334264566379475
378.96568681025593,463.73041475230497,12.41,19.5,241.9,5,7,0,6.455579721410668
1042.8419373910256,501.37985621044936,20.25,15.21,307.9,1,12,4,7.218359536877646
754.7069976118197,43.23685643951424,27.45,20.55,564.1,0,15,2,3.9190651037633346
503.3473139809018,75.10525692937007,24.75,19.36,479.3,1,11,2,3.3152064909329275
964.6946995438581,221.78642704973439,35.75,24.67,882.0,3,15,1,7.546117595378592
152.19232434949782,553.0397706004392,20.53,20.84,427.9,1,14,7,2.5707812968063655
364.358018473072,257.0159423917321,9.59,4.47,42.8,4,12,1,4.706987355683161
337.71553254421997,535.8819626650968,10.94,20.15,220.4,5,18,4,6.789300135377432
1183.6083096284087,293.5873302000992,34.3,17.29,593.2,1,13,3,9.148980250432677
870.8304122798914,194.64616457759683,3.32,4.98,16.5,5,16,2,9.519255820428048
771.9202487551806,543.3677543456223,35.16,16.32,573.8,3,14,2,9.312014367308945
85.58316112980964,349.58233828364615,5.06,19.52,98.7,1,18,3,1.5559115326916515
286.4272023406403,235.47604816712354,17.49,7.34,128.4,1,11,1,2.4552508042178474
791.8062481298476,55.31199206785558,32.61,12.57,409.8,0,8,0,4.850874801940136
505.2856456594656,93.23188549548762,18.08,14.93,270.0,2,8,1,5.142344370651859
1115.194029720548,109.40688675567239,33.43,12.09,404.1,0,18,0,5.748031664423518
936.4911254387689,237.9566855340456,6.71,22.27,149.5,0,16,3,5.538945968919485
581.0701615406144,376.1797847742761,21.93,6.72,147.3,4,9,4,7.748164632409512
919.456774842863,205.3263652205,24.55,19.97,490.4,2,11,3,6.41002459851202
1172.452842685368,67.35075124593611,35.96,20.12,723.5,3,6,0,10.088053727300775
596.298523665647,180.94098027088026,6.46,12.86,83.1,1,18,2,3.7416527577716123
799.6289944351574,262.9485410127778,15.53,14.87,230.9,3,11,4,6.5798294488359135
1108.9043688686506,595.5938593432276,27.4,6.38,174.7,2,10,3,7.995530740064247
358.5156214805141,254.00253570803505,39.26,7.29,286.3,0,9,7,2.7338948030257395
1072.9448633062316,80.84138868604306,34.39,14.7,505.4,3,7,1,7.96346506525858
189.25007158574059,361.23544425014205,34.32,7.94,272.6,0,15,3,1.3236742149319103
806.2619510581641,554.1948413969851,22.14,20.74,459.1,4,8,3,9.636828556694635
956.7787336624784,478.41654835119755,23.88,16.56,395.4,5,7,3,12.006261787359549
768.3589655627172,506.64443623672486,34.77,4.24,147.6,4,18,3,8.76535941438597
634.9989806508482,559.0921237783283,35.18,10.87,382.5,3,13,2,7.647202712961161
771.4287519167683,392.82979692975664,32.68,21.89,715.3,5,7,4,9.852947901763326
249.8633538329779,597.1059564724942,33.29,9.1,303.0,1,9,0,3.214048425757423
321.4391955698445,48.970494831400956,35.55,18.83,669.5,4,13,1,5.376892142843197
382.287265231103,505.8586154018305,7.21,5.06,36.5,1,8,4,3.806275769785403
749.5128615056427,518.4960816276891,13.83,23.47,324.6,0,18,2,5.429921819631944
574.929202594479,552.51922273432,39.12,12.89,504.0,1,17,1,5.7432927838043994
353.81294358414027,302.55659085243394,23.16,13.81,319.9,3,17,1,4.821510337610666
1068.7464520019298,479.020876463742,9.53,15.54,148.0,0,12,3,8.148325785623346
498.7924611284102,141.1958274990725,21.61,11.0,237.6,1,18,6,3.2315602243641846
579.5555255374782,373.78422835158216,26.89,18.96,509.8,0,10,0,3.4651367270707563
538.8652057348739,234.427736847173,33.64,3.32,111.7,1,13,4,4.989537607181531
283.77610990996294,369.818980877326,33.05,6.57,217.1,4,15,2,4.484744653012422
899.4222572818613,415.06948908023116,4.82,7.15,34.5,0,12,4,5.528245649213953
582.2732537411209,227.82914004532196,19.78,16.98,335.8,1,17,1,4.925790029026197
98.20796307984466,153.25583060263702,3.76,22.59,85.0,0,7,0,1.0
1159.6953466429727,213.3621080498208,35.86,4.4,157.8,2,11,2,8.994130804718278
993.6552449868633,408.4556297112423,9.43,21.75,205.2,4,16,3,10.477677692970646
890.3864765828197,415.818313193502,26.12,21.03,549.3,3,8,2,9.507626889633475
1053.3828949807526,452.55065353373635,24.11,4.69,113.0,1,11,1,7.756404353727426
1095.6241240382165,102.12586688644241,26.14,6.15,160.8,1,18,6,6.495163832532713
457.9884711505713,496.5549124450431,23.85,10.7,255.2,4,13,0,6.855484877834035
764.2737198267024,422.2442468783446,29.48,5.52,162.8,2,10,5,7.306260752201557
761.8647463102654,47.387893713664326,26.17,19.68,515.0,2,10,4,6.214538107383315
379.3756290678686,221.29077417797893,6.34,14.09,89.3,5,8,2,6.258502293525212
328.5865216207153,296.02541586669196,16.57,12.04,199.5,4,15,1,5.683371409584272
207.57612539730474,235.55196952048442,23.22,18.95,440.1,1,7,0,1.9591444061157204
818.4318994264271,96.92762627879547,15.03,9.44,142.0,4,8,0,8.98858220972084
954.6292699544734,148.18738216785403,31.13,22.17,690.3,4,7,2,9.154651608597124
932.2673370590443,43.99999509877555,14.76,17.39,256.7,5,15,1,8.853366612483384
434.2284224471713,83.05398197096082,33.66,10.62,357.6,1,18,3,2.8616866386751685
309.8910325210265,181.79106710299052,8.43,14.88,125.4,4,7,3,4.4905489078654695
588.0478798691765,497.38305141236646,31.47,8.71,274.0,1,18,4,5.878726788364747
692.4310754693719,330.18338066420415,9.79,24.67,241.5,2,17,1,6.860590613641774
1109.3775833247823,271.9637976939304,22.54,12.58,283.6,0,12,5,7.0991160117940035
1059.8019327869406,407.43287805637294,14.86,22.73,337.7,3,6,4,9.540342051979312
1105.985331058047,338.661019385253,26.58,24.52,651.7,4,14,1,11.34845609112496
1032.2938713522972,104.96293825070696,10.87,14.79,160.8,2,12,1,6.084413111745697
1160.3309489686685,156.89531737978805,32.43,19.06,618.1,2,16,2,8.752332744272397
601.3599968293444,156.83774576464634,24.22,15.59,377.6,1,9,1,4.734532812977007
133.1703171250657,371.972932189035,38.42,5.01,192.7,4,13,2,4.525376301083668
173.58947600629563,293.1258887279275,29.34,23.95,702.7,5,17,2,5.459982802415681
517.1092787850243,250.9234856596866,25.47,13.05,332.3,0,14,1,3.786705431541371
368.60954222575697,347.28432854261916,33.68,22.67,763.5,1,14,0,3.644754992444462
270.3334623243954,582.9659978960576,11.13,17.42,193.9,3,18,2,4.196900817608294
1147.5882274496864,209.09026995184976,26.41,5.31,140.4,2,12,4,7.669919479912782
298.8699390198972,326.5113971711049,17.44,12.18,212.4,0,8,3,2.310804037044368
1154.5047849930588,303.8109089171459,30.52,7.31,223.1,0,18,0,6.1484466986603685
932.139501159752,438.4865280951315,3.91,6.74,26.3,1,7,2,6.570337695798668
797.8591527802503,446.26545275026217,18.83,18.73,352.6,5,13,2,10.599659939429781
837.1412353001037,445.5703112054331,27.11,3.66,99.2,3,15,2,8.42263837911861
451.25124249821886,144.86616056508456,20.04,24.26,486.2,1,16,0,3.7155618885057464
803.998282625276,285.983087725877,11.8,12.9,152.3,0,15,4,5.1228309109581085
289.09517247501714,492.3695738866084,20.18,13.77,278.0,4,11,1,4.281552672139636
1130.230084440297,247.47219720816693,34.44,9.59,330.2,2,8,5,11.023296751749498
418.0085407558648,591.0254168552594,10.65,4.88,52.0,2,6,2,4.4254766526956635
365.80889376876723,237.92844282155352,16.59,15.94,264.4,3,9,4,5.263126468031957
876.5023339774564,313.67009158492186,39.64,10.58,419.6,1,18,0,5.670733893488479
815.2225642341238,300.4795890374517,36.77,16.73,615.2,4,14,2,10.827074291245777
585.454788544502,277.18836740746826,4.26,15.23,64.8,1,11,1,4.7719124888280575
788.3397828536806,512.0098799421844,22.62,7.77,175.8,4,12,1,8.263759152873348
258.6322403721589,118.50688540236771,5.42,13.16,71.3,3,10,1,3.332670120178382
834.1277042901896,353.56888265597036,37.18,9.78,363.6,0,17,2,5.4303964714130775
383.08397861861715,382.6028990925915,19.34,8.27,160.0,3,11,3,5.069957738149961
385.57629387763217,515.1961455995413,18.48,19.93,368.4,0,16,2,3.0328270174098626
261.64152713703874,377.2440911578818,13.1,3.26,42.7,4,6,1,4.3739179142394
452.26239124050437,577.211598239035,24.05,8.92,214.4,2,12,2,4.775222157913514
451.0011875486875,527.1355959887295,8.36,14.68,122.8,4,13,0,6.9849801791261905
588.6804931065416,228.78177056105693,32.56,13.48,438.8,1,14,3,4.880949742357316
293.2698452263114,520.1466738157757,21.17,23.68,501.5,2,6,2,3.632296205760558
296.16844049781827,576.3323540332698,23.96,21.56,516.6,1,14,4,3.532495108937063
686.7472002628158,176.6023931270142,34.11,19.54,666.3,1,16,0,4.909747450746318
224.34269323093216,377.8190197987128,9.85,14.31,141.0,2,7,1,3.042530798761844
851.5646489474954,190.62823003501725,9.48,12.44,117.9,0,10,2,4.7882003478418085
1137.2207809661081,400.253349076864,18.57,3.8,70.6,2,11,1,7.470471737750577
558.0110962641036,83.37639859180248,32.09,21.08,676.3,0,9,2,3.4176302367912665
1089.2379507287578,448.4871724653628,5.17,12.48,64.5,3,11,5,10.245249593578265
190.1145820609682,269.2973022993454,32.42,10.06,326.2,0,17,3,1.2383293704761087
128.1125426607219,364.765091845569,21.53,16.35,351.9,0,17,3,1.0
887.9331428155007,44.74156943839394,23.79,19.59,466.0,2,13,1,7.389851075727486
932.3441617392762,426.40162946988715,23.88,14.51,346.5,1,17,0,7.961863616860439
1024.2252298816416,312.71507185708873,5.08,6.29,31.9,5,16,2,11.30986738437968
143.6357998079792,386.39307438207,12.24,23.28,284.9,1,6,0,1.5567025834448571
950.1359015516501,209.9307442544192,30.95,5.48,169.7,2,11,2,6.178571756579193
501.7233807321716,113.1174988502062,18.25,24.33,444.1,1,16,4,3.877521605990844
419.7381486040624,278.194496937801,23.74,12.73,302.3,5,11,0,6.465184729798928
273.78679190449253,568.0680991332271,37.96,23.83,904.4,4,13,4,6.196758201139942
1195.5376457148302,159.84259519266902,4.71,23.12,109.0,1,11,3,7.117938014763869
151.30322003712726,415.22823686009343,19.64,11.94,234.4,1,6,2,1.9306999187075982
1006.2489763609594,58.41082009968859,16.37,20.6,337.2,1,13,0,6.608491922852368
796.2337677493908,439.3168776021492,6.94,4.97,34.5,0,10,1,3.9732334403877987
903.2900975732912,165.90919647685104,38.18,4.82,184.0,1,16,0,6.223982474953861
877.123174312412,287.3647243307195,38.57,10.83,417.8,5,17,0,10.483263483846956
1041.4466232819645,239.6192673390212,14.53,16.42,238.4,2,7,3,7.9323016226631005
285.8471182388413,94.31899569089262,38.03,3.21,121.9,2,10,1,3.196152563968042
80.92357085484763,226.98171293171214,4.3,14.33,61.7,1,11,1,1.2204676702148687
750.3519077284581,229.57122622711577,39.29,24.46,961.3,1,14,2,5.866303992859239
476.321676042134,327.6002142469584,33.93,21.89,742.6,3,11,4,5.75914158212188
218.6418108511942,584.2403737757928,10.93,8.11,88.7,4,13,5,5.471917834060677
288.4754045967475,297.9099878310593,25.18,14.62,368.1,3,17,2,4.329836640215775
451.5592299543296,551.2229087106012,32.54,6.77,220.3,3,13,3,7.0203309887004215
158.66137539310762,293.0878653806566,14.81,8.79,130.2,1,7,1,1.9125401915978166
143.74278638386497,91.2996814987155,16.09,23.31,375.0,5,12,1,4.73027654628823
1105.9494054123375,161.18715030728592,26.27,24.95,655.5,4,17,1,9.31829442955962
429.55507927613974,262.2850753528321,8.44,8.34,70.4,5,12,0,5.664335027738339
1180.0983811704152,215.4602005930053,7.37,7.67,56.5,4,18,2,10.142379197117467
1160.0910493300478,523.5226938935202,12.24,11.44,140.1,4,17,1,13.111242737419332
239.67983620636747,416.8279932520343,30.43,12.81,389.7,0,9,3,1.954092807446533
880.7152192437338,359.6358175936438,16.56,4.96,82.2,0,11,5,6.383906658994069
752.9014758223175,310.0008442049136,21.77,6.25,136.1,0,8,0,4.691526403037348
853.5247218777721,256.44425242476814,10.23,12.35,126.3,2,8,1,6.047096680895947
187.73392001621175,378.94969070424645,10.18,8.18,83.3,3,10,3,3.508637064884812
291.187288070705,101.02608430329717,27.07,21.59,584.3,0,11,4,1.8518049841786655
165.83530082498726,122.64391728363623,7.01,19.53,136.9,4,10,3,4.261253205809755
756.6303098431197,202.77632143611896,27.71,14.8,410.1,3,15,6,7.739342690976195
1184.982004950982,127.57523138281242,17.83,12.52,223.1,3,7,1,9.126750409774395
832.6226821768944,415.9462698441455,27.84,21.28,592.4,5,12,2,9.074872717565974
876.0529192245612,44.11794320155982,17.12,6.65,113.9,3,17,3,7.953354223344905
1182.7352465284748,121.30117025004756,34.3,22.52,772.6,0,15,1,6.240940576708615
839.3729406724117,544.4866224143179,5.06,4.08,20.6,4,8,1,9.278365354493067
125.00336134388677,598.5995944865896,36.05,23.31,840.5,5,9,6,5.973437803918524
1051.0462729593892,307.926572362013,12.94,6.05,78.3,0,18,2,6.910768881812991
488.43968522425183,312.3609416224022,4.57,20.87,95.4,3,13,1,5.560014633858609
84.88725609648121,470.8372944753398,23.81,3.4,80.9,2,17,0,1.9358711801198096
648.102278868119,50.62805924372779,11.3,20.93,236.6,0,17,1,3.7518838415521447
1129.4568009814152,273.4022446835575,19.99,15.85,316.8,1,11,2,7.016816533675154
368.2103696583812,86.9018926345271,32.69,3.42,111.7,5,12,1,5.979435445735683
630.4947538191807,258.528038114197,32.29,20.03,646.8,2,10,2,5.021352754039638
274.6301143162776,590.7784494434586,25.21,5.23,132.0,3,14,0,4.711236394486408
144.6157922664129,459.5709700579158,39.18,14.88,582.9,4,14,2,5.069126821528
170.21034031868678,591.4761491405742,20.16,10.3,207.7,2,14,1,3.0830850446434086
894.252214676718,455.247716632243,4.46,19.7,87.8,5,17,3,9.833302987274193
1047.7634072312069,376.62274092975537,33.32,21.77,725.4,2,15,4,9.137803257344398
240.49469996279004,459.90587476852875,11.19,13.21,147.8,5,7,3,5.767093659916925
402.91679594772495,405.68225359346127,9.52,19.67,187.3,0,10,3,2.726406322361342
298.43300376220657,294.5176370440878,5.59,23.17,129.5,5,13,4,6.810264981120108
110.07847015759928,196.7514103829697,15.13,18.16,274.8,0,14,2,1.0
699.8431342734216,326.5014938205823,15.07,10.08,151.9,4,17,2,8.053893231968024
863.9128305541652,177.34128012381538,14.2,13.19,187.4,3,11,2,6.586047838336677
805.6227785912789,307.40551747202284,24.95,8.06,201.1,3,16,3,8.466703005375498
514.6199729785174,113.29718137501901,30.81,13.08,403.1,5,11,2,7.027841319298553
701.611475452694,352.27520641292324,37.7,8.41,317.0,3,7,1,6.535039285944156
185.39122343257162,169.81170376289973,6.48,20.76,134.5,4,12,3,4.567213382430526
252.8201649694066,197.35661924669472,8.56,16.42,140.6,4,7,4,4.381368648911428
1123.6099738993414,314.4460408159614,24.82,16.93,420.3,5,11,3,11.354696829429308
932.8886775582845,122.63996422230103,6.63,5.43,36.0,1,9,3,7.13516096010997
1113.4677873241874,578.5565336724738,16.72,3.03,50.7,5,6,1,11.428893196672721
1106.6819186392913,284.7582597739394,26.11,20.36,531.6,3,14,3,9.364871392760033
807.3197311606696,230.79916088724812,31.88,14.93,476.0,0,15,2,3.941303183059167
1119.627285885625,46.642064902771125,11.05,23.49,259.6,5,7,6,10.911922242710055
546.7085954523588,510.65498697397277,27.72,14.82,410.7,4,13,2,8.941668312113064
84.05019415913385,386.7253317246391,26.9,7.72,207.7,5,12,4,4.4691131330057665
150.0796497476985,267.3509382595395,34.81,18.37,639.3,4,7,3,4.569114213109612
202.62580478491304,169.95369562293115,14.61,18.42,269.1,2,13,1,2.346203809072116
186.79586756480347,454.72832864496957,30.75,4.44,136.6,2,9,1,3.1324586538220185
473.9066777522951,568.9205081727503,30.82,18.26,562.9,1,16,2,4.51543934313042
865.4233039624805,247.06153222165153,11.85,7.68,91.0,2,13,2,7.202059525074541
965.5266633925544,106.87935897616183,25.98,8.6,223.4,0,7,4,5.476867005131723
741.0388672659797,92.2410059454603,27.98,3.69,103.3,4,12,4,6.407278908506725
244.00851550381708,33.62632423031497,13.15,16.8,221.0,4,7,4,5.784601510150399
917.6497944059563,454.0546012398815,19.72,19.1,376.5,5,15,3,10.053925915411853
477.3781494341108,589.3953699639522,19.12,8.07,154.3,3,9,2,6.961169916062068
94.5525505124118,595.9061190695339,31.62,20.44,646.2,5,12,4,5.769163105476167
394.25925499667926,476.9924349754676,3.03,19.76,59.8,1,15,3,3.665437349515754
450.2726206378952,122.44475362874483,21.54,12.01,258.8,2,16,1,3.9220727537576523
387.15499944427523,587.2943898704792,9.82,4.5,44.2,4,12,1,6.044417979501958
989.2945715700959,216.85366251111202,26.93,9.16,246.8,4,7,3,7.736977855357578
931.1175653053812,220.16317741074988,28.17,6.64,187.1,4,9,4,9.669734556697348
859.0182740621584,421.78206314869016,21.54,24.09,519.0,2,13,1,9.116627129498466
235.6856879337371,57.958036632437285,23.06,20.99,483.9,0,6,2,1.0576429285227829
984.7739788710359,500.68874604730877,14.66,4.72,69.2,5,10,4,10.642623058107501
838.4370770629225,598.4594475980141,14.59,14.3,208.6,2,10,6,10.405319536677027
298.2182088591589,471.7897735112529,30.57,8.87,271.2,3,9,3,4.8869777435298625
805.8652019152984,475.5555999881799,7.87,3.71,29.2,0,18,2,5.06112452284049
621.5330379241228,252.47879222293406,31.55,10.09,318.3,5,18,2,7.994879474524585
572.0720692789721,67.57519173892445,27.24,5.81,158.2,1,17,0,3.8535711056758872
205.57794308907546,481.8204375136213,35.73,7.9,282.2,5,17,5,4.71420198954125
660.5007889465852,370.3801095357363,12.63,10.18,128.6,4,17,1,7.067515986494494
191.9236260490473,548.3230527995881,21.73,12.0,260.6,1,8,2,2.8576469450729025
263.9637937247786,96.09885309509454,4.44,13.31,59.1,2,11,2,3.0592053422382337
228.45187198773425,203.92014596364174,36.76,14.44,531.0,5,6,3,6.295388834835667
1148.6012725584085,235.57400762233027,27.99,11.14,311.8,3,16,1,9.076885722342604
399.04845329715687,419.4694338704741,26.05,13.96,363.7,4,17,3,6.502541614102586
477.8288424275287,479.0147429687984,30.11,12.19,367.1,3,6,1,5.579259115665216
440.7302790515604,577.7816328931195,13.52,24.22,327.4,1,8,3,4.600734640926943
1086.040498599521,198.38208024476802,25.34,4.49,113.7,0,8,2,7.18086255908003
710.5218206950751,311.37275288162095,32.63,15.89,518.6,0,18,4,4.179657588744097
1109.4590868053092,46.507730146340094,6.34,7.26,46.0,2,16,3,9.240065363020097
415.91589452724304,174.2030905220661,38.48,11.26,433.2,4,9,2,6.296923997676056
208.61483536378282,243.181999628195,36.0,15.02,540.8,1,6,4,2.1198371779713905
702.9646670510755,368.4695377195055,38.63,19.72,761.7,1,11,1,5.163624724542681
467.0014308048196,298.3819313515292,32.91,24.51,806.6,2,13,2,4.922754911342587
978.1356535096381,237.75078407288848,13.89,13.86,192.5,1,6,1,5.321244106440385
1064.9542179810576,385.7244409217247,24.52,8.65,212.2,2,12,0,7.271160366617587
609.2823322159204,502.3109359566902,7.45,20.41,152.0,3,12,2,6.570818985414984
1167.9221069757693,167.75824580132985,30.9,7.87,243.4,1,18,3,7.195193095562411
699.3745671057345,225.439251178435,8.68,14.17,123.1,0,8,3,5.060744998282301
383.43084059266994,431.8064803216014,35.07,21.63,758.5,0,8,0,2.863674068803365
627.6525771855875,473.4261412923623,11.9,11.88,141.4,2,11,0,5.325693418842424
121.78752749127892,500.4762168887489,8.94,15.25,136.3,1,10,0,1.475830819144233
980.4812994946357,149.31879477130633,5.62,5.63,31.7,4,17,2,9.958075996578584
193.60725695695146,337.38216790931693,29.32,4.23,124.1,0,16,1,1.3560002710608812
425.79830712336553,543.0063261594121,9.89,24.7,244.3,0,9,2,3.4052603264001684
713.1545326455366,253.4117594021503,10.31,6.94,71.5,3,10,2,5.920703843606839
128.13214072452672,275.0333614262868,9.28,10.38,96.3,3,14,2,3.1331633621918087
168.83492708322203,591.3490780233909,14.31,14.1,201.9,4,17,4,5.053225959444635
859.6503205265743,94.4400082385281,37.82,11.24,425.1,0,8,2,5.937196862958871
160.390344228061,432.1931339931325,21.01,5.14,108.0,4,9,4,4.507630950208006
614.3328101970617,514.6049524133084,12.65,7.33,92.8,5,13,0,8.166956301242072
459.33910943124044,115.95230448138993,9.3,13.86,128.9,3,17,2,6.1903467279155935
335.4489369111864,437.23834452412535,3.7,12.65,46.8,2,9,1,3.984420619171064
291.43236560730526,297.75078654595205,16.5,20.56,339.3,2,12,1,3.1303661656892823
935.020648980489,516.1478042645467,7.07,9.86,69.7,4,14,0,10.049110145389246
1145.7272563283163,547.2478205964665,4.0,23.69,94.7,0,11,3,8.23482445975456
237.00131126773155,527.3163947981068,6.81,9.22,62.8,4,16,3,5.811522167253451
1154.8429654750223,66.69952842003727,14.79,10.29,152.1,1,12,1,5.610729904399916
746.1340038921162,461.4075077845353,30.78,23.88,735.2,5,17,3,11.04243257233635
798.659654006848,555.2707177419228,5.48,21.49,117.7,0,13,2,6.78657210276288
875.1175435196917,384.16861118243065,28.11,9.97,280.4,3,17,2,8.586095213379975
868.6131571971307,372.4993544727394,25.96,11.7,303.6,2,17,2,7.837622193224015
998.1884411679708,55.65307081692327,35.63,21.53,767.2,2,9,4,8.034822656209045
621.4848895094211,517.9388226573849,9.81,4.89,48.0,2,17,4,7.199430568457403
677.3616180164653,56.45002967262207,32.39,9.48,307.1,0,7,2,3.2997869725435924
442.6862427590258,208.70047563926414,35.0,14.69,514.3,5,9,2,7.169149913750281
197.8885050370911,557.7419472137128,39.13,21.24,831.0,3,6,5,4.046879692625551
824.3970138373653,571.354731355822,32.92,15.42,507.6,3,7,3,10.409672376786213
117.64316548860103,595.3833080712759,7.58,13.78,104.4,3,15,1,3.551950721709081
388.71125721337245,301.5493027993451,38.04,24.17,919.4,3,7,2,5.2332111919076585
185.5374481796323,131.1348414371762,33.15,5.56,184.4,3,8,2,3.4930168682644793
293.6144162014442,308.1283574925778,10.86,20.16,218.9,2,11,1,3.5580072168316446
795.3786224450665,88.31836729733806,9.11,5.79,52.8,0,16,1,4.758303496013115
783.8938258295084,527.3455821128828,37.65,19.12,719.9,0,16,4,7.107032197002268
551.5815025551975,349.5062229619078,8.76,14.95,131.0,3,18,8,6.530244436239338
180.9926136682301,260.5683625250505,31.75,8.82,280.1,1,6,2,1.9180201912635142
565.3787864345373,75.3325004140585,17.99,14.95,269.1,2,7,0,4.9388354610264456
475.0742564812886,260.98718578547937,29.78,22.35,665.5,3,11,1,5.31326756361548
886.9142511986637,523.7292167823621,6.4,13.39,85.7,3,9,3,9.849050800520176
728.509801182938,430.9413815120113,29.83,3.14,93.8,1,7,0,5.276176676809476
630.5536594174389,76.99964498125095,21.94,4.25,93.1,3,12,2,5.680183233579219
625.4199321815946,121.14710384392023,36.31,16.92,614.4,5,12,1,7.208592982809605
1162.252513731669,253.61583970327763,9.97,17.91,178.6,2,11,1,7.589588669234771
927.0495283078645,87.78379713097364,7.05,11.84,83.4,0,6,2,5.07864073870235
636.6171077153432,562.4034794361645,10.26,8.34,85.6,3,11,6,8.642210113099619
616.7293264356549,401.80646543959926,5.91,18.75,110.8,3,11,1,7.3642633899732965
109.65659346155905,84.04911074324869,39.27,9.69,380.5,2,8,3,2.467568496247665
1135.6103749181834,479.1927535568626,7.55,4.63,34.9,3,16,1,11.251270144225908
437.4748483794092,239.99137928600743,10.43,12.01,125.3,4,17,0,6.411845716078558
366.651771706433,169.57626739533586,32.96,14.86,489.8,3,18,1,4.1665920418707385
1199.3379964341918,354.8914169056239,12.13,24.24,294.1,4,14,5,13.820436141472578
884.9324320850674,37.62211587870854,11.22,16.03,179.9,0,14,1,5.430597409154424
133.04742609520252,295.2766662594253,27.88,7.58,211.4,1,8,1,1.8566856404145877
149.31173426864564,510.96884606424663,17.75,21.31,378.3,3,11,4,4.148719776268902
108.56175163542161,558.992829711774,33.91,9.41,319.2,1,6,3,1.5771364968155475
751.5731674544134,225.25618151737066,26.62,24.1,641.6,5,13,1,8.818290999734598
160.15224006938604,396.1888552540753,13.66,10.16,138.8,4,15,3,4.2500289775549644
1125.3949596663222,159.28935987023513,25.12,23.01,578.1,2,14,2,8.080909683834706
1129.3353248253993,349.32145046128414,35.06,22.34,783.1,4,6,4,11.549399899052645
691.5805547578493,174.79580390731775,16.49,22.01,362.8,5,13,0,8.786130278706395
770.6356031634649,355.67320991764814,30.25,3.87,117.0,0,17,0,5.433503383638909
406.92172970827977,127.88160685714163,18.39,21.7,398.9,3,7,0,4.5966412219399055
151.64924749726612,566.5025573536237,23.09,18.87,435.7,2,12,3,3.084615846430746
905.9556986148334,535.5429615521563,30.15,10.35,312.2,4,9,1,11.14127496638254
194.00030739889957,222.04340218583872,5.24,13.78,72.2,1,18,2,1.8064649305095661
175.8245579406003,472.6978466872173,19.83,17.08,338.7,1,13,0,1.6340922084372276
428.56988230873066,84.43735451735088,6.52,23.76,155.0,4,16,3,5.809789988073386
93.96153901842791,452.00571796209164,29.83,20.16,601.3,5,12,2,5.000066012782658
566.1198896470739,191.00170387924135,25.49,12.43,316.8,0,17,2,3.6772939142485987
872.6026192896859,107.31580814524152,15.1,17.2,259.6,3,9,1,7.542259637511301
977.5108031925716,416.5689942050598,5.82,7.09,41.3,4,15,2,9.121799947474639
756.8241802547918,297.7898861570519,37.25,12.33,459.2,0,11,1,4.022055187051179
1028.499107487582,332.17957298635304,14.66,20.41,299.1,3,13,4,9.577351906850938
535.2824682191635,326.70197695861486,13.19,16.34,215.6,5,14,1,8.065246940970763
