year,artist,track,time,date.entered,week,rating
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk04,82.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk04,76.0
2000,Yankee Grey,Another Nine Minutes,3:10,2000-04-29,wk04,74.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk04,24.0
2000,"Adkins, Trace",More,3:05,2000-04-29,wk05,73.0
2000,Avant,Separated,4:13,2000-04-29,wk05,26.0
2000,BBMak,Back Here,3:35,2000-04-29,wk05,38.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk05,82.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk05,55.0
2000,Yankee Grey,Another Nine Minutes,3:10,2000-04-29,wk05,83.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk05,22.0
2000,"Adkins, Trace",More,3:05,2000-04-29,wk06,69.0
2000,Avant,Separated,4:13,2000-04-29,wk06,30.0
2000,BBMak,Back Here,3:35,2000-04-29,wk06,34.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk06,77.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk06,37.0
2000,Yankee Grey,Another Nine Minutes,3:10,2000-04-29,wk06,79.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk06,21.0
2000,"Adkins, Trace",More,3:05,2000-04-29,wk07,68.0
2000,Avant,Separated,4:13,2000-04-29,wk07,35.0
2000,BBMak,Back Here,3:35,2000-04-29,wk07,28.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk07,72.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk07,24.0
2000,Yankee Grey,Another Nine Minutes,3:10,2000-04-29,wk07,88.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk07,18.0
2000,"Adkins, Trace",More,3:05,2000-04-29,wk08,65.0
2000,Avant,Separated,4:13,2000-04-29,wk08,32.0
2000,BBMak,Back Here,3:35,2000-04-29,wk08,21.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk08,67.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk08,24.0
2000,Yankee Grey,Another Nine Minutes,3:10,2000-04-29,wk08,95.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk08,16.0
2000,"Adkins, Trace",More,3:05,2000-04-29,wk09,73.0
2000,Avant,Separated,4:13,2000-04-29,wk09,32.0
2000,BBMak,Back Here,3:35,2000-04-29,wk09,18.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk09,65.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk09,30.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk09,13.0
2000,"Adkins, Trace",More,3:05,2000-04-29,wk10,83.0
2000,Avant,Separated,4:13,2000-04-29,wk10,25.0
2000,BBMak,Back Here,3:35,2000-04-29,wk10,18.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk10,65.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk10,36.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk10,12.0
2000,"Adkins, Trace",More,3:05,2000-04-29,wk11,92.0
2000,Avant,Separated,4:13,2000-04-29,wk11,23.0
2000,BBMak,Back Here,3:35,2000-04-29,wk11,19.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk11,65.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk11,37.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk11,8.0
2000,Avant,Separated,4:13,2000-04-29,wk12,28.0
2000,BBMak,Back Here,3:35,2000-04-29,wk12,15.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk12,60.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk12,30.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk12,6.0
2000,Avant,Separated,4:13,2000-04-29,wk13,27.0
2000,BBMak,Back Here,3:35,2000-04-29,wk13,18.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk13,60.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk13,23.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk13,1.0
2000,Avant,Separated,4:13,2000-04-29,wk14,29.0
2000,BBMak,Back Here,3:35,2000-04-29,wk14,13.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk14,53.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk14,21.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk14,2.0
2000,Avant,Separated,4:13,2000-04-29,wk15,27.0
2000,BBMak,Back Here,3:35,2000-04-29,wk15,16.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk15,51.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk15,17.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk15,3.0
2000,Avant,Separated,4:13,2000-04-29,wk16,31.0
2000,BBMak,Back Here,3:35,2000-04-29,wk16,15.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk16,50.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk16,17.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk16,2.0
2000,Avant,Separated,4:13,2000-04-29,wk17,31.0
2000,BBMak,Back Here,3:35,2000-04-29,wk17,16.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk17,57.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk17,15.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk17,2.0
2000,Avant,Separated,4:13,2000-04-29,wk18,33.0
2000,BBMak,Back Here,3:35,2000-04-29,wk18,16.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk18,77.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk18,11.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk18,3.0
2000,Avant,Separated,4:13,2000-04-29,wk19,40.0
2000,BBMak,Back Here,3:35,2000-04-29,wk19,17.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk19,83.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk19,11.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk19,4.0
2000,Avant,Separated,4:13,2000-04-29,wk20,51.0
2000,BBMak,Back Here,3:35,2000-04-29,wk20,15.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk20,89.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk20,10.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk20,5.0
2000,BBMak,Back Here,3:35,2000-04-29,wk21,18.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk21,7.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk21,4.0
2000,BBMak,Back Here,3:35,2000-04-29,wk22,17.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk22,7.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk22,4.0
2000,BBMak,Back Here,3:35,2000-04-29,wk23,16.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk23,8.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk23,6.0
2000,BBMak,Back Here,3:35,2000-04-29,wk24,22.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk24,10.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk24,9.0
2000,BBMak,Back Here,3:35,2000-04-29,wk25,24.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk25,11.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk25,12.0
2000,BBMak,Back Here,3:35,2000-04-29,wk26,30.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk26,12.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk26,13.0
2000,BBMak,Back Here,3:35,2000-04-29,wk27,36.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk27,12.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk27,19.0
2000,BBMak,Back Here,3:35,2000-04-29,wk28,37.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk28,17.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk28,20.0
2000,BBMak,Back Here,3:35,2000-04-29,wk29,42.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk29,19.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk29,20.0
2000,BBMak,Back Here,3:35,2000-04-29,wk30,45.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk30,23.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk30,24.0
2000,BBMak,Back Here,3:35,2000-04-29,wk31,49.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk31,33.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk31,29.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk32,37.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk32,28.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk33,36.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk33,27.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk34,49.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk34,30.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk35,33.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk36,37.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk37,38.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk38,38.0
2000,matchbox twenty,Bent,4:12,2000-04-29,wk39,48.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk01,70.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk01,77.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk01,82.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk01,85.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk01,87.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk02,32.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk02,66.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk02,70.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk02,71.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk02,78.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk03,20.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk03,55.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk03,51.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk03,59.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk03,72.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk04,16.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk04,45.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk04,39.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk04,52.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk04,68.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk05,11.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk05,38.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk05,26.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk05,39.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk05,66.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk06,7.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk06,42.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk06,19.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk06,34.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk06,64.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk07,6.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk07,33.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk07,15.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk07,26.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk07,58.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk08,4.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk08,29.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk08,9.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk08,20.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk08,58.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk09,5.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk09,28.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk09,7.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk09,17.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk09,56.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk10,4.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk10,26.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk10,7.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk10,13.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk10,54.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk11,8.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk11,23.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk11,5.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk11,11.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk11,49.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk12,9.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk12,15.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk12,4.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk12,6.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk12,46.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk13,16.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk13,11.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk13,1.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk13,6.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk13,46.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk14,30.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk14,14.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk14,1.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk14,8.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk14,41.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk15,49.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk15,14.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk15,3.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk15,8.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk15,38.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk16,68.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk16,17.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk16,4.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk16,7.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk16,38.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk17,83.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk17,20.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk17,6.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk17,8.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk17,47.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk18,88.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk18,20.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk18,10.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk18,9.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk18,65.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk19,98.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk19,21.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk19,13.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk19,11.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk19,72.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk20,23.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk20,15.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk20,12.0
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk20,77.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk21,24.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk21,18.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk21,14.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk22,29.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk22,23.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk22,18.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk23,36.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk23,28.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk23,26.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk24,47.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk24,38.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk24,30.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk25,48.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk25,36.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk26,41.0
2000,Nine Days,Absolutely (Story Of...,3:09,2000-05-06,wk27,48.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk01,84.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk01,74.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk01,89.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk01,76.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk01,86.0
2000,"Paisley, Brad",Me Neither,3:19,2000-05-13,wk01,87.0
2000,Pearl Jam,Nothing As It Seems,5:20,2000-05-13,wk01,49.0
2000,"Price, Kelly",Love Sets You Free,3:46,2000-05-13,wk01,92.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk01,98.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk02,78.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk02,71.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk02,79.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk02,66.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk02,84.0
2000,"Paisley, Brad",Me Neither,3:19,2000-05-13,wk02,85.0
2000,Pearl Jam,Nothing As It Seems,5:20,2000-05-13,wk02,70.0
2000,"Price, Kelly",Love Sets You Free,3:46,2000-05-13,wk02,91.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk02,88.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk03,76.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk03,65.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk03,79.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk03,66.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk03,88.0
2000,"Paisley, Brad",Me Neither,3:19,2000-05-13,wk03,90.0
2000,Pearl Jam,Nothing As It Seems,5:20,2000-05-13,wk03,84.0
2000,"Price, Kelly",Love Sets You Free,3:46,2000-05-13,wk03,98.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk03,72.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk04,74.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk04,62.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk04,72.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk04,65.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk04,81.0
2000,"Paisley, Brad",Me Neither,3:19,2000-05-13,wk04,92.0
2000,Pearl Jam,Nothing As It Seems,5:20,2000-05-13,wk04,89.0
2000,"Price, Kelly",Love Sets You Free,3:46,2000-05-13,wk04,100.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk04,59.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk05,70.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk05,57.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk05,69.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk05,63.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk05,81.0
2000,Pearl Jam,Nothing As It Seems,5:20,2000-05-13,wk05,93.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk05,55.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk06,68.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk06,50.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk06,64.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk06,60.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk06,76.0
2000,Pearl Jam,Nothing As It Seems,5:20,2000-05-13,wk06,91.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk06,52.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk07,74.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk07,40.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk07,61.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk07,60.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk07,81.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk07,45.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk08,75.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk08,37.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk08,57.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk08,58.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk08,81.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk08,35.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk09,69.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk09,22.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk09,55.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk09,58.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk09,78.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk09,24.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk10,74.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk10,18.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk10,55.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk10,58.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk10,84.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk10,21.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk11,70.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk11,13.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk11,52.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk11,58.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk11,83.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk11,19.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk12,79.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk12,8.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk12,51.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk12,59.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk12,82.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk12,19.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk13,84.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk13,6.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk13,53.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk13,70.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk13,87.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk13,19.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk14,86.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk14,4.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk14,60.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk14,93.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk14,88.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk14,19.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk15,76.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk15,3.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk15,81.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk15,91.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk15,18.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk16,62.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk16,4.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk16,84.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk16,94.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk16,17.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk17,45.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk17,3.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk17,93.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk17,98.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk17,19.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk18,29.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk18,3.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk18,91.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk18,95.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk18,19.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk19,19.0
